frame.encap_type,frame.len,frame.number,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.datarate,radiotap.dbm_antsignal,radiotap.length,radiotap.mactime,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,radiotap.vendor_oui,wlan.duration,wlan.bssid,wlan.fc.retry,wlan.fc.subtype,wlan.fcs.bad_checksum,wlan.fixed.beacon,wlan.fixed.capabilities.ess,wlan.seq,wlan.tag,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.start_tsf,wlan_radio.phy,wlan_radio.timestamp,wlan.rsn.capabilities.mfpc,wlan_rsna_eapol.keydes.msgnr,arp,arp.hw.type,arp.proto.type,ip.dst,ip.proto,ip.src,ip.ttl,tcp.ack,udp.dstport,udp.srcport,udp.length,Label
1,66,153049,0.000346,0.000346,1709372221,2719.300089,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,9.90677,0.0,0.0,BruteForce
23,50,654551,3.104e-06,3.104e-06,1511916512,466.2719205,0,1,2417,24.0,-34,-34,36.0,1293283632.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,1293283632.0,2417.0,-34,1293283604.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
1,60,66733,0.0,0.0,1709389304,673.313913,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.159,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,68461,8e-06,8e-06,1709374654,12.566681,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,56202.0,0.904061,2.218596,DDoS
1,81,1575,0.03061389,0.03061389,1505186604,31.2719922,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.1.1,17,192.168.1.3,0.0,0.0,5556.0,44908.0,Normal
1,88,146107,0.002874,0.002874,1709372092,2590.549234,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,3.900033,0.0,0.0,BruteForce
1,66,122843,2.5e-05,2.5e-05,1709374661,19.573779,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,61830.0,0.581024,1.260496,DDoS
1,54,34744,9e-06,9e-06,1709374649,7.755228,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.785195,0.0,0.0,DDoS
23,56,69732,3.067e-06,3.067e-06,1511915588,30.38586894,0,1,2417,24.0,-54,-54,36.0,368726334.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,368726334.0,2417.0,-54,368726306.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,11785,1e-06,1e-06,1709388749,118.177382,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.94,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,131279,0.0,0.0,1709371831,2329.556744,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,9.879871,0.0,0.0,BruteForce
23,68,6995,0.001100293,0.001100293,1505346618,31.52783592,0,1,2417,24.0,-50,-50,36.0,784704000000.0,1,0,0x0000,0,0,0,1,0,9,32,0,2.0,24.0,784704000000.0,2417.0,-50,784704000000.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
1,66,7219,2.2e-05,2.2e-05,1709374645,3.168939,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,50594.0,0.0,0.0,DDoS
1,86,49812,0.001648,0.001648,1709370392,890.60553,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.001901,0.0,0.0,BruteForce
1,60,109210,0.010831,0.010831,1709389737,1105.651786,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.36,0,0,0,0.0,0.0,0.0,0.0,MITM
20,26,6849,1.8e-05,1.8e-05,1619513631,11.995463,0,0,0,0.0,0,0,0.0,0.0,0,0,0,314,0,0,12,0,0,60:60:1f:58:79:38,60:60:1f:58:79:38,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
1,54,92868,1.1e-05,1.1e-05,1709374657,15.362125,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.560819,0.0,0.0,DDoS
1,66,121959,0.025137,0.025137,1709371662,2160.493208,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,9.341383,0.0,0.0,BruteForce
1,66,120835,3.7e-05,3.7e-05,1709374661,19.352008,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,61470.0,0.572944,1.244058,DDoS
1,0,41132,2254.838854,2254.838854,1682363287,2291.549031,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,60,100912,0.008061,0.008061,1709389652,1020.737507,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.209,0,0,0,0.0,0.0,0.0,0.0,MITM
20,26,1832,0.000581,0.000581,1619513621,1.908729,0,0,0,0.0,0,0,0.0,0.0,0,0,0,314,0,0,12,0,0,22:9b:4f:7b:2a:5f,22:9b:4f:7b:2a:5f,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
23,38,20181,0.001636574,0.001636574,1505346657,70.35433371,0,0,0,1.0,0,12,0.0,0.0,0,0,0,314,0,0,12,0,0,44:80:eb:00:0b:41,44:80:eb:00:0b:41,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
23,56,113353,0.001464884,0.001464884,1511915606,48.53654378,0,1,2417,24.0,-51,-51,36.0,386877277.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,386877277.0,2417.0,-51,386877249.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,54,1038,1e-05,1e-05,1709374643,1.054539,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.532079,0.0,0.0,DDoS
1,54,17222,1e-05,1e-05,1709374647,5.199406,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.739344,0.0,0.0,DDoS
1,66,96371,5e-06,5e-06,1709374657,15.753296,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,59747.0,0.591514,0.591516,DDoS
1,100,83301,0.000102,0.000102,1709370975,1473.257073,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.689617,0.0,0.0,BruteForce
1,60,45305,0.0,0.0,1709389089,457.7173,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.32,0,0,0,0.0,0.0,0.0,0.0,MITM
1,88,75354,0.011418,0.011418,1709370835,1333.144008,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.154436,0.0,0.0,BruteForce
1,60,21163,0.0,0.0,1709395488,215.919788,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.93,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,66,37281,6e-06,6e-06,1709374650,8.010429,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,52043.0,0.624354,2.449338,DDoS
1,66,182959,0.000114,0.000114,1709374670,27.882745,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,50529.0,0.602917,2.842202,DDoS
23,741,126866,0.002417562,0.002417562,1511915612,54.55296092,0,0,2417,6.5,-51,-51,39.0,392891481.0,1,0,0x0000,0,1,0,2,1,8,904,1623,2.0,6.5,392891481.0,2417.0,-51,392890577.0,7.0,0,0,0,0,0,0,0,664.0,0.0,0.0,0.0,UDP Flooding
23,56,94999,1.634e-06,1.634e-06,1511915597,39.66233499,0,1,2417,24.0,-55,-55,36.0,378003026.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,378003026.0,2417.0,-55,378002998.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,127175,7.9e-05,7.9e-05,1709374662,20.086256,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,62156.0,0.5723,1.231415,DDoS
1,60,33976,0.010479,0.010479,1709388976,344.694714,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.32,0,0,0,0.0,0.0,0.0,0.0,MITM
23,50,648870,3.564e-06,3.564e-06,1511916510,463.4955324,0,1,2417,24.0,-34,-34,36.0,1290506852.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,1290506852.0,2417.0,-34,1290506824.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
1,80,86000,0.011668,0.011668,1709371026,1524.769424,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,4.109206,0.0,0.0,BruteForce
1,66,128576,0.000598,0.000598,1709371780,2278.481867,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.478748,0.0,0.0,BruteForce
1,66,32613,0.007785,0.007785,1709374649,7.384934,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,53130.0,0.59316,0.593162,DDoS
1,54,41246,2e-06,2e-06,1709374650,8.486851,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2e-06,0.0,0.0,DDoS
1,54,81180,2e-06,2e-06,1709374656,13.99834,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.628732,0.0,0.0,DDoS
23,56,131013,3.242e-06,3.242e-06,1511915613,55.30693484,0,1,2417,24.0,-54,-54,36.0,393647004.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,393647004.0,2417.0,-54,393646976.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,79,130609,0.007459,0.007459,1709371818,2316.624415,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.448562,0.0,0.0,BruteForce
23,50,651306,2.85e-06,2.85e-06,1511916511,464.717723,0,1,2417,24.0,-33,-33,36.0,1291729539.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,1291729539.0,2417.0,-33,1291729511.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
1,60,146511,1.6e-05,1.6e-05,1709390100,1468.847667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.241,0,0,0,0.0,0.0,0.0,0.0,MITM
23,50,636035,1.8718e-05,1.8718e-05,1511916505,458.8326867,0,1,2417,24.0,-54,-54,36.0,1285844260.0,1,0,0x0000,0,0,0,1,0,13,28,0,2.0,24.0,1285844260.0,2417.0,-54,1285844232.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
1,60,38841,7e-06,7e-06,1709389024,393.168961,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.45,0,0,0,0.0,0.0,0.0,0.0,MITM
23,1350,73246,4.82e-06,4.82e-06,1511915588,31.08695893,0,0,2417,65.0,-55,-55,39.0,369428295.0,1,0,0x0000,0,1,0,2,0,8,200,232,2.0,65.0,369428295.0,2417.0,-55,369428095.0,7.0,0,0,0,0,0,0,0,1273.0,0.0,0.0,0.0,UDP Flooding
1,80,123798,0.002962,0.002962,1709371693,2191.681976,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,6.842064,0.0,0.0,BruteForce
23,50,19003,8.871e-06,8.871e-06,1511915568,11.0729638,0,1,2417,24.0,-71,-71,36.0,349414096.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,349414096.0,2417.0,-71,349414068.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,0,19564,2272.539424,2272.539424,1682363285,2290.028875,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
23,1592,139823,1.1271e-05,1.1271e-05,1511915615,57.14226669,0,0,2417,65.0,-57,-57,50.0,395483058.0,1,0,0x0000,0,1,0,2,0,8,228,1463,2.0,65.0,395483058.0,2417.0,-57,395482830.0,7.0,0,0,0,0,0,0,0,1504.0,0.0,0.0,0.0,UDP Flooding
1,83,1211,0.029439867,0.029439867,1505186596,23.78842815,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.1.1,17,192.168.1.3,0.0,0.0,5556.0,44908.0,Normal
23,39,13893,0.000540437,0.000540437,1505346651,64.67332926,0,0,0,1.0,0,13,0.0,0.0,0,0,0,314,0,0,12,0,0,90:03:b7:38:f5:b8,90:03:b7:38:f5:b8,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
20,26,2377,0.002854,0.002854,1619513622,2.9406,0,0,0,0.0,0,0,0.0,0.0,0,0,0,314,0,0,12,0,0,60:60:1f:58:79:38,60:60:1f:58:79:38,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
1,54,54916,2e-06,2e-06,1709374652,10.105306,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.131719,0.0,0.0,DDoS
1,54,28948,3e-06,3e-06,1709374649,6.927826,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.671965,0.0,0.0,DDoS
1,60,4909,1.4e-05,1.4e-05,1709388680,48.800838,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.237,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,27715,0.011109,0.011109,1709388913,281.619875,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.48,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,2183,1e-05,1e-05,1709395291,19.616557,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.124,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,54,116728,2e-06,2e-06,1709374660,18.816121,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.618057,0.0,0.0,DDoS
1,88,55124,0.016771,0.016771,1709370483,981.043537,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.16883,0.0,0.0,BruteForce
1,60,71189,0.01235,0.01235,1709389350,719.540678,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.224,0,0,0,0.0,0.0,0.0,0.0,MITM
23,39,13055,0.000523987,0.000523987,1505346650,63.32976601,0,0,0,1.0,0,13,0.0,0.0,0,0,0,314,0,0,12,0,0,90:03:b7:38:f5:b8,90:03:b7:38:f5:b8,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
1,60,4619,0.011706,0.011706,1709388678,46.842408,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.244,0,0,0,0.0,0.0,0.0,0.0,MITM
1,54,9116,3.1e-05,3.1e-05,1709374645,3.594507,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.514383,0.0,0.0,DDoS
23,56,126931,1.0469e-05,1.0469e-05,1511915612,54.56466999,0,1,2417,24.0,-53,-53,36.0,392904364.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,392904364.0,2417.0,-53,392904336.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,54,154372,3e-06,3e-06,1709374666,24.024094,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2.100309,0.0,0.0,DDoS
23,50,118901,2.293e-06,2.293e-06,1511915610,53.09884758,0,1,2417,24.0,-71,-71,36.0,391439998.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,391439998.0,2417.0,-71,391439970.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,164037,1.5e-05,1.5e-05,1709374667,25.206416,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,49758.0,0.575968,1.191239,DDoS
1,66,100369,6e-06,6e-06,1709374658,16.299958,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,59062.0,0.653488,1.910887,DDoS
1,79,39810,0.010023,0.010023,1709370207,705.255891,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.037509,0.0,0.0,BruteForce
23,50,22038,1.0213e-05,1.0213e-05,1511915569,11.80185107,0,1,2417,24.0,-72,-72,36.0,350143218.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,350143218.0,2417.0,-72,350143190.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,50791,5e-06,5e-06,1709374651,9.618943,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,54006.0,0.587535,1.754076,DDoS
1,16028,28839,-2264.905221,-2264.905221,1682361021,25.778675,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,66,57505,5e-06,5e-06,1709374652,10.375742,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,54215.0,0.584836,2.354281,DDoS
1,83,413,0.030543451,0.030543451,1505186580,7.56023732,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.1.1,17,192.168.1.3,0.0,0.0,5556.0,44908.0,Normal
23,56,31401,6.676e-06,6.676e-06,1511915575,17.74997703,0,1,2417,24.0,-55,-55,36.0,356091673.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,356091673.0,2417.0,-55,356091645.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,55681,0.004988,0.004988,1709370492,990.355161,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.364212,0.0,0.0,BruteForce
1,66,150160,0.001279,0.001279,1709372166,2663.957502,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,3.506195,0.0,0.0,BruteForce
23,50,57748,2.66e-06,2.66e-06,1511915585,27.82952829,0,1,2417,24.0,-72,-72,36.0,366171095.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,366171095.0,2417.0,-72,366171067.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,6106,0.0,0.0,1709395331,59.299241,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.219,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
23,56,145919,0.001965433,0.001965433,1511915618,60.40808796,0,1,2417,24.0,-55,-55,36.0,398747459.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,398747459.0,2417.0,-55,398747431.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,16028,23311,-2269.38751,-2269.38751,1682361016,20.906272,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,66,184783,5e-06,5e-06,1709374670,28.128277,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,52633.0,0.0,0.0,DDoS
23,50,44512,5.628e-06,5.628e-06,1511915583,25.15458532,0,1,2417,24.0,-71,-71,36.0,363495486.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,363495486.0,2417.0,-71,363495458.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,50,642185,1.6753e-05,1.6753e-05,1511916507,460.83729,0,1,2417,24.0,-56,-56,36.0,1287848358.0,1,0,0x0000,0,0,0,1,0,13,28,0,2.0,24.0,1287848358.0,2417.0,-56,1287848330.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ICMP Flooding
20,26,7596,0.002017,0.002017,1619513632,13.565066,0,0,0,0.0,0,0,0.0,0.0,0,0,0,314,0,0,12,0,0,60:60:1f:58:79:38,60:60:1f:58:79:38,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
